512, 5500802, 55416
512, 5562727, 61925
512, 5608492, 45765
512, 5646913, 38421
512, 5681293, 34380
512, 5712661, 31368
512, 5742117, 29456
512, 5769832, 27715
512, 5796421, 26589
512, 5821852, 25431
512, 5846565, 24713
512, 5870420, 23855
512, 5893772, 23352
512, 5916463, 22691
512, 5938797, 22334
512, 5960588, 21791
512, 5982112, 21524
512, 5992543, 10431
512, 6003190, 10647
512, 6024077, 20887
512, 6044573, 20496
512, 6054706, 10133
512, 6064918, 10212
512, 6084931, 20013
512, 6104849, 19918
512, 6124474, 19625
512, 6144025, 19551
512, 6163312, 19287
512, 6182557, 19245
512, 6191946, 9389
512, 6201563, 9617
512, 6220539, 18976
512, 6239293, 18754
512, 6258041, 18748
512, 6276587, 18546
512, 6295132, 18545
512, 6313489, 18357
512, 6331860, 18371
512, 6350057, 18197
512, 6368278, 18221
512, 6386331, 18053
512, 6404416, 18085
512, 6422345, 17929
512, 6440312, 17967
512, 6449106, 8794
512, 6458133, 9027
512, 6476005, 17872
512, 6493734, 17729
512, 6511514, 17780
512, 6529155, 17641
512, 6537946, 8791
512, 6546851, 8905
512, 6564416, 17565
512, 6582040, 17624
512, 6599536, 17496
512, 6617094, 17558
512, 6634531, 17437
512, 6652033, 17502
512, 6669416, 17383
512, 6686866, 17450
512, 6704199, 17333
512, 6721601, 17402
512, 6738887, 17286
512, 6756246, 17359
512, 6773493, 17247
512, 6790813, 17320
512, 6808024, 17211
512, 6825310, 17286
512, 6842494, 17184
512, 6859756, 17262
512, 6876918, 17162
512, 6894157, 17239
512, 6911293, 17136
512, 6928507, 17214
512, 6936946, 8439
512, 6945618, 8672
512, 6962807, 17189
512, 6979891, 17084
512, 6997053, 17162
512, 7005467, 8414
512, 7014111, 8644
512, 7031248, 17137
512, 7048284, 17036
512, 7065399, 17115
512, 7082417, 17018
512, 7099517, 17100
512, 7116519, 17002
512, 7133603, 17084
512, 7150592, 16989
512, 7167662, 17070
512, 7184639, 16977
512, 7201701, 17062
512, 7218671, 16970
512, 7235726, 17055
512, 7252690, 16964
512, 7269741, 17051
512, 7286703, 16962
512, 7303750, 17047
512, 7320703, 16953
512, 7337746, 17043
512, 7354696, 16950
512, 7371732, 17036
512, 7388676, 16944
512, 7405705, 17029
512, 7422641, 16936
512, 7439665, 17024
512, 7456598, 16933
512, 7473619, 17021
512, 7490548, 16929
1024, 7507556, 17008
1024, 7524013, 16457
1024, 7539758, 15745
1024, 7554737, 14979
1024, 7561991, 7254
1024, 7569206, 7215
1024, 7583100, 13894
1024, 7596627, 13527
1024, 7603123, 6496
1024, 7609710, 6587
1024, 7622522, 12812
1024, 7634971, 12449
1024, 7647217, 12246
1024, 7659160, 11943
1024, 7670949, 11789
1024, 7682478, 11529
1024, 7693884, 11406
1024, 7705067, 11183
1024, 7716152, 11085
1024, 7727040, 10888
1024, 7737854, 10814
1024, 7748490, 10636
1024, 7759069, 10579
1024, 7769486, 10417
1024, 7779859, 10373
1024, 7790085, 10226
1024, 7800279, 10194
1024, 7810338, 10059
1024, 7820374, 10036
1024, 7830286, 9912
1024, 7840181, 9895
1024, 7849961, 9780
1024, 7859731, 9770
1024, 7869394, 9663
1024, 7879052, 9658
1024, 7888607, 9555
1024, 7898164, 9557
1024, 7907625, 9461
1024, 7917089, 9464
1024, 7926465, 9376
1024, 7935844, 9379
1024, 7945139, 9295
1024, 7954444, 9305
1024, 7963666, 9222
1024, 7972903, 9237
1024, 7982059, 9156
1024, 7991232, 9173
1024, 8000328, 9096
1024, 8009445, 9117
1024, 8018489, 9044
1024, 8027553, 9064
1024, 8036547, 8994
1024, 8045562, 9015
1024, 8054509, 8947
1024, 8063482, 8973
1024, 8072387, 8905
1024, 8076824, 4437
1024, 8081317, 4493
1024, 8090183, 8866
1024, 8099078, 8895
1024, 8107908, 8830
1024, 8116768, 8860
1024, 8125567, 8799
1024, 8134397, 8830
1024, 8143166, 8769
1024, 8151965, 8799
1024, 8160707, 8742
1024, 8169482, 8775
1024, 8178196, 8714
1024, 8186945, 8749
1024, 8195637, 8692
1024, 8204363, 8726
1024, 8213033, 8670
1024, 8221738, 8705
1024, 8230387, 8649
1024, 8239071, 8684
1024, 8247703, 8632
1024, 8256368, 8665
1024, 8264980, 8612
1024, 8273630, 8650
1024, 8282226, 8596
1024, 8290858, 8632
1024, 8299438, 8580
1024, 8308056, 8618
1024, 8316620, 8564
1024, 8325221, 8601
1024, 8333771, 8550
1024, 8342359, 8588
1024, 8350897, 8538
1024, 8359472, 8575
1024, 8367998, 8526
1024, 8376562, 8564
1024, 8385077, 8515
1024, 8393632, 8555
1024, 8402134, 8502
1024, 8410677, 8543
1024, 8419170, 8493
1024, 8427703, 8533
1024, 8436186, 8483
1024, 8444707, 8521
1024, 8453181, 8474
1024, 8461694, 8513
1024, 8470160, 8466
1024, 8478666, 8506
1024, 8487121, 8455
1024, 8495618, 8497
1024, 8504066, 8448
1024, 8512555, 8489
1024, 8520997, 8442
1024, 8529480, 8483
1024, 8537915, 8435
1024, 8546391, 8476
1024, 8554821, 8430
1024, 8563293, 8472
1024, 8571717, 8424
1024, 8580183, 8466
1024, 8588602, 8419
1024, 8597061, 8459
1024, 8605475, 8414
1024, 8613929, 8454
1024, 8622337, 8408
1024, 8630787, 8450
1024, 8639190, 8403
1024, 8647634, 8444
1024, 8656032, 8398
1024, 8664472, 8440
1024, 8672867, 8395
1024, 8681304, 8437
1024, 8689694, 8390
1024, 8698126, 8432
1024, 8706514, 8388
1024, 8714944, 8430
1024, 8723327, 8383
1024, 8731754, 8427
1024, 8740136, 8382
1024, 8748561, 8425
1024, 8756939, 8378
1024, 8765362, 8423
1024, 8773739, 8377
1024, 8782159, 8420
1024, 8790535, 8376
1024, 8798952, 8417
1024, 8807325, 8373
1024, 8811504, 4179
1024, 8815740, 4236
1024, 8824111, 8371
1024, 8832523, 8412
1024, 8840893, 8370
1024, 8849303, 8410
1024, 8857671, 8368
1024, 8866081, 8410
1024, 8874447, 8366
1024, 8882854, 8407
1024, 8891219, 8365
1024, 8899628, 8409
1024, 8907989, 8361
1024, 8916396, 8407
1024, 8924755, 8359
1024, 8933159, 8404
1024, 8941518, 8359
1024, 8949919, 8401
1024, 8958275, 8356
1024, 8966675, 8400
1024, 8975031, 8356
1024, 8983430, 8399
1024, 8991785, 8355
1024, 9000185, 8400
1024, 9008540, 8355
1024, 9016941, 8401
1024, 9025295, 8354
1024, 9033694, 8399
1024, 9042050, 8356
1024, 9050449, 8399
1024, 9058805, 8356
1024, 9062978, 4173
1024, 9067206, 4228
1024, 9075563, 8357
1024, 9083963, 8400
1024, 9092318, 8355
1024, 9100717, 8399
1024, 9109073, 8356
1024, 9117470, 8397
1024, 9125824, 8354
1024, 9134221, 8397
1024, 9142575, 8354
1024, 9150970, 8395
1024, 9159322, 8352
1024, 9167719, 8397
1024, 9176070, 8351
1024, 9184465, 8395
1024, 9192816, 8351
1024, 9201211, 8395
1024, 9209563, 8352
1024, 9217958, 8395
1024, 9226309, 8351
1024, 9234703, 8394
1024, 9243051, 8348
1024, 9251444, 8393
1024, 9259793, 8349
1024, 9268184, 8391
1024, 9276534, 8350
1024, 9284927, 8393
1024, 9293276, 8349
1024, 9301669, 8393
1024, 9310018, 8349
1024, 9318411, 8393
1024, 9326760, 8349
1024, 9335154, 8394
1024, 9343501, 8347
1024, 9351894, 8393
1024, 9360242, 8348
1024, 9368635, 8393
1024, 9376985, 8350
1024, 9385376, 8391
1024, 9393725, 8349
1024, 9402117, 8392
1024, 9410464, 8347
1024, 9418856, 8392
1024, 9422972, 4116
1024, 9427203, 4231
1024, 9435593, 8390
1024, 9443941, 8348
1024, 9452331, 8390
1024, 9460676, 8345
1024, 9469066, 8390
1024, 9477412, 8346
1024, 9485804, 8392
1024, 9494150, 8346
1024, 9502539, 8389
1024, 9510884, 8345
1024, 9519273, 8389
1024, 9527617, 8344
1024, 9536006, 8389
1024, 9544350, 8344
1024, 9552740, 8390
1024, 9561086, 8346
1024, 9569473, 8387
1024, 9577820, 8347
1024, 9586208, 8388
1024, 9594553, 8345
1024, 9602942, 8389
1024, 9611288, 8346
1024, 9619680, 8392
1024, 9628027, 8347
1024, 9636421, 8394
1024, 9644772, 8351
1024, 9653167, 8395
1024, 9661518, 8351
1024, 9669913, 8395
1024, 9678265, 8352
1024, 9686658, 8393
1024, 9695009, 8351
1024, 9703403, 8394
1024, 9711753, 8350
1024, 9720149, 8396
1024, 9728501, 8352
1024, 9736896, 8395
1024, 9745248, 8352
1024, 9753645, 8397
1024, 9761997, 8352
1024, 9770393, 8396
1024, 9778743, 8350
1024, 9787141, 8398
1024, 9795493, 8352
1024, 9803891, 8398
1024, 9812243, 8352
1024, 9820640, 8397
1024, 9828993, 8353
1024, 9837389, 8396
1024, 9845740, 8351
1024, 9849912, 4172
1024, 9854135, 4223
1024, 9862486, 8351
1024, 9870882, 8396
1024, 9879234, 8352
1024, 9887630, 8396
1024, 9895981, 8351
1024, 9904376, 8395
1024, 9912726, 8350
1024, 9921119, 8393
1024, 9929469, 8350
1024, 9933639, 4170
1024, 9937862, 4223
1024, 9946209, 8347
1024, 9954600, 8391
1024, 9962947, 8347
1024, 9971337, 8390
1024, 9979684, 8347
1024, 9988073, 8389
1024, 9996417, 8344
512, 10000584, 4167
512, 10004804, 4220
512, 10013184, 8380
512, 10021683, 8499
512, 10030213, 8530
512, 10038867, 8654
512, 10047552, 8685
512, 10056366, 8814
512, 10065212, 8846
512, 10074189, 8977
512, 10083201, 9012
512, 10092344, 9143
512, 10101525, 9181
512, 10110840, 9315
512, 10120192, 9352
512, 10129684, 9492
512, 10139216, 9532
512, 10148888, 9672
512, 10158601, 9713
512, 10168457, 9856
512, 10173326, 4869
512, 10178354, 5028
512, 10188393, 10039
512, 10198475, 10082
512, 10203545, 5070
512, 10208705, 5160
512, 10218974, 10269
512, 10229393, 10419
512, 10239851, 10458
512, 10250463, 10612
512, 10261114, 10651
512, 10271921, 10807
512, 10282769, 10848
512, 10293775, 11006
512, 10304823, 11048
512, 10316031, 11208
512, 10327278, 11247
512, 10338689, 11411
