12189385 ,411.73 ,2068.57 ,20.09 ,5.78 ,318
12206733 ,407.02 ,2068.67 ,20.19 ,5.79 ,314
12224350 ,410.79 ,2068.59 ,20.11 ,5.78 ,317
12242091 ,407.96 ,2068.65 ,20.17 ,5.79 ,315
12260107 ,407.96 ,2068.65 ,20.17 ,5.79 ,315
12278248 ,400.90 ,2068.80 ,20.31 ,5.81 ,309
12287389 ,396.21 ,2068.90 ,20.41 ,5.82 ,306
12296672 ,393.40 ,2068.96 ,20.47 ,5.83 ,303
12315223 ,387.78 ,2069.08 ,20.59 ,5.85 ,299
12334066 ,382.66 ,2069.19 ,20.69 ,5.86 ,295
12353043 ,380.80 ,2069.23 ,20.73 ,5.87 ,294
12372321 ,382.66 ,2069.19 ,20.69 ,5.86 ,295
12391738 ,379.40 ,2069.26 ,20.76 ,5.87 ,293
12411465 ,375.68 ,2069.34 ,20.84 ,5.88 ,290
12431336 ,367.35 ,2069.52 ,21.02 ,5.91 ,283
12451522 ,367.35 ,2069.52 ,21.02 ,5.91 ,283
12471855 ,363.65 ,2069.60 ,21.09 ,5.92 ,280
12492513 ,361.82 ,2069.64 ,21.13 ,5.92 ,279
12513321 ,364.58 ,2069.58 ,21.07 ,5.92 ,281
12534460 ,349.88 ,2069.90 ,21.39 ,5.96 ,270
12555751 ,360.90 ,2069.66 ,21.15 ,5.93 ,278
12577378 ,364.58 ,2069.58 ,21.07 ,5.92 ,281
12599164 ,365.04 ,2069.57 ,21.06 ,5.92 ,282
12621297 ,366.89 ,2069.53 ,21.03 ,5.91 ,283
12643590 ,369.66 ,2069.47 ,20.97 ,5.90 ,285
12666231 ,371.05 ,2069.44 ,20.94 ,5.90 ,286
12689026 ,371.98 ,2069.42 ,20.92 ,5.89 ,287
12712169 ,375.68 ,2069.34 ,20.84 ,5.88 ,290
12735466 ,394.33 ,2068.94 ,20.45 ,5.83 ,304
12747201 ,398.08 ,2068.86 ,20.37 ,5.82 ,307
12759112 ,403.72 ,2068.74 ,20.25 ,5.80 ,311
12782901 ,405.13 ,2068.71 ,20.22 ,5.80 ,312
12807026 ,414.10 ,2068.52 ,20.04 ,5.77 ,319
12831275 ,406.08 ,2068.69 ,20.21 ,5.79 ,313
12855848 ,415.05 ,2068.50 ,20.02 ,5.77 ,320
12880537 ,422.63 ,2068.34 ,19.86 ,5.74 ,326
12905537 ,432.65 ,2068.13 ,19.66 ,5.71 ,334
12930616 ,440.30 ,2067.97 ,19.50 ,5.69 ,340
12955956 ,447.98 ,2067.81 ,19.35 ,5.67 ,346
12981311 ,458.12 ,2067.60 ,19.14 ,5.64 ,353
13006858 ,459.09 ,2067.58 ,19.12 ,5.64 ,354
13032362 ,470.75 ,2067.34 ,18.89 ,5.60 ,363
13058016 ,482.48 ,2067.10 ,18.65 ,5.57 ,372
13083563 ,494.78 ,2066.85 ,18.41 ,5.53 ,382
13109170 ,508.66 ,2066.57 ,18.13 ,5.49 ,392
13134579 ,522.64 ,2066.29 ,17.86 ,5.45 ,403
13159953 ,547.87 ,2065.79 ,17.37 ,5.37 ,423
13185015 ,567.29 ,2065.41 ,17.00 ,5.31 ,438
13209897 ,594.20 ,2064.89 ,16.49 ,5.23 ,459
13234328 ,609.38 ,2064.60 ,16.21 ,5.19 ,470
13258445 ,627.36 ,2064.26 ,15.88 ,5.14 ,484
13270128 ,627.36 ,2064.26 ,15.88 ,5.14 ,484
13282021 ,641.23 ,2064.00 ,15.63 ,5.09 ,495
13305249 ,655.76 ,2063.73 ,15.36 ,5.05 ,506
13327927 ,670.96 ,2063.45 ,15.09 ,5.01 ,518
13350251 ,685.75 ,2063.18 ,14.82 ,4.96 ,529
13361050 ,695.68 ,2063.00 ,14.65 ,4.93 ,537
13372033 ,729.22 ,2062.40 ,14.06 ,4.83 ,563
13393429 ,745.67 ,2062.11 ,13.78 ,4.78 ,576
13414222 ,761.15 ,2061.84 ,13.52 ,4.74 ,588
13434600 ,783.79 ,2061.45 ,13.13 ,4.67 ,605
13454409 ,801.42 ,2061.15 ,12.84 ,4.62 ,619
13473819 ,818.65 ,2060.86 ,12.56 ,4.57 ,632
13492688 ,812.69 ,2060.96 ,12.66 ,4.59 ,627
13511201 ,830.66 ,2060.66 ,12.36 ,4.53 ,641
13529248 ,847.01 ,2060.39 ,12.10 ,4.48 ,654
13546998 ,861.69 ,2060.15 ,11.87 ,4.44 ,665
13564312 ,877.14 ,2059.90 ,11.62 ,4.39 ,677
13581346 ,895.89 ,2059.60 ,11.33 ,4.34 ,692
13597974 ,906.00 ,2059.44 ,11.17 ,4.31 ,699
13614345 ,923.86 ,2059.16 ,10.90 ,4.25 ,713
13630338 ,939.34 ,2058.92 ,10.66 ,4.21 ,725
13638217 ,956.30 ,2058.66 ,10.41 ,4.16 ,738
13646093 ,970.81 ,2058.44 ,10.20 ,4.12 ,750
13653718 ,986.15 ,2058.21 ,9.97 ,4.07 ,761
13661476 ,995.57 ,2058.07 ,9.83 ,4.04 ,769
13676611 ,1008.48 ,2057.88 ,9.65 ,4.00 ,779
13691380 ,1015.99 ,2057.77 ,9.54 ,3.98 ,784
13705922 ,1027.00 ,2057.61 ,9.38 ,3.95 ,793
13720137 ,1038.81 ,2057.44 ,9.22 ,3.91 ,802
13727144 ,1046.50 ,2057.33 ,9.11 ,3.89 ,808
13734156 ,1052.84 ,2057.24 ,9.02 ,3.87 ,813
13747873 ,1058.49 ,2057.16 ,8.95 ,3.85 ,817
13761414 ,1055.66 ,2057.20 ,8.98 ,3.86 ,815
13774683 ,1059.20 ,2057.15 ,8.94 ,3.85 ,818
13787809 ,1061.31 ,2057.12 ,8.91 ,3.85 ,819
13794189 ,1064.16 ,2057.08 ,8.87 ,3.84 ,822
13800700 ,1063.45 ,2057.09 ,8.88 ,3.84 ,821
13813474 ,1060.62 ,2057.13 ,8.92 ,3.85 ,819
13826038 ,1062.03 ,2057.11 ,8.90 ,3.84 ,820
13838514 ,1056.37 ,2057.19 ,8.97 ,3.86 ,816
13850806 ,1054.95 ,2057.21 ,8.99 ,3.87 ,815
13863029 ,1046.50 ,2057.33 ,9.11 ,3.89 ,808
13875092 ,1036.72 ,2057.47 ,9.25 ,3.92 ,800
13887108 ,1031.16 ,2057.55 ,9.33 ,3.94 ,796
13898988 ,1020.11 ,2057.71 ,9.48 ,3.97 ,788
13910847 ,1003.71 ,2057.95 ,9.72 ,4.02 ,775
13922593 ,990.86 ,2058.14 ,9.90 ,4.06 ,765
13934339 ,982.13 ,2058.27 ,10.03 ,4.08 ,758
13945997 ,978.12 ,2058.33 ,10.09 ,4.09 ,755
13957672 ,966.17 ,2058.51 ,10.26 ,4.13 ,746
13969273 ,959.57 ,2058.61 ,10.36 ,4.15 ,741
13980902 ,950.40 ,2058.75 ,10.50 ,4.18 ,734
13992470 ,936.74 ,2058.96 ,10.70 ,4.22 ,723
14004076 ,922.57 ,2059.18 ,10.92 ,4.26 ,712
14009776 ,909.81 ,2059.38 ,11.11 ,4.30 ,702
14015633 ,894.63 ,2059.62 ,11.35 ,4.34 ,691
14021410 ,882.11 ,2059.82 ,11.54 ,4.38 ,681
14027247 ,869.70 ,2060.02 ,11.74 ,4.42 ,671
14038833 ,858.00 ,2060.21 ,11.92 ,4.45 ,662
14050500 ,840.93 ,2060.49 ,12.20 ,4.50 ,649
14062156 ,822.84 ,2060.79 ,12.49 ,4.55 ,635
14073906 ,810.90 ,2060.99 ,12.69 ,4.59 ,626
14085659 ,797.88 ,2061.21 ,12.90 ,4.63 ,616
14097521 ,783.79 ,2061.45 ,13.13 ,4.67 ,605
14109391 ,768.67 ,2061.71 ,13.39 ,4.72 ,593
14121381 ,757.14 ,2061.91 ,13.58 ,4.75 ,584
14133394 ,736.58 ,2062.27 ,13.94 ,4.81 ,569
14145542 ,717.39 ,2062.61 ,14.27 ,4.87 ,554
14157726 ,705.66 ,2062.82 ,14.47 ,4.90 ,545
14170060 ,686.85 ,2063.16 ,14.80 ,4.96 ,530
14182441 ,672.05 ,2063.43 ,15.07 ,5.00 ,519
14194980 ,666.60 ,2063.53 ,15.17 ,5.02 ,514
14207576 ,656.84 ,2063.71 ,15.34 ,5.05 ,507
14220337 ,643.92 ,2063.95 ,15.58 ,5.09 ,497
14233156 ,630.55 ,2064.20 ,15.82 ,5.13 ,487
14246147 ,614.65 ,2064.50 ,16.11 ,5.17 ,474
14259202 ,617.82 ,2064.44 ,16.05 ,5.16 ,477
14272435 ,592.63 ,2064.92 ,16.52 ,5.24 ,457
14285734 ,580.17 ,2065.16 ,16.76 ,5.28 ,448
14299220 ,573.97 ,2065.28 ,16.88 ,5.29 ,443
14312783 ,573.45 ,2065.29 ,16.88 ,5.30 ,443
14326538 ,565.23 ,2065.45 ,17.04 ,5.32 ,436
14340367 ,571.91 ,2065.32 ,16.91 ,5.30 ,441
14354392 ,563.69 ,2065.48 ,17.07 ,5.33 ,435
14368489 ,549.90 ,2065.75 ,17.33 ,5.37 ,424
14382782 ,540.27 ,2065.94 ,17.52 ,5.39 ,417
14397157 ,533.19 ,2066.08 ,17.66 ,5.42 ,411
14411741 ,525.15 ,2066.24 ,17.81 ,5.44 ,405
14426411 ,516.14 ,2066.42 ,17.99 ,5.47 ,398
14441295 ,509.65 ,2066.55 ,18.12 ,5.49 ,393
14456266 ,503.70 ,2066.67 ,18.23 ,5.50 ,389
14471459 ,496.76 ,2066.81 ,18.37 ,5.52 ,383
14486747 ,491.34 ,2066.92 ,18.48 ,5.54 ,379
14502259 ,485.43 ,2067.04 ,18.59 ,5.56 ,375
14517864 ,480.53 ,2067.14 ,18.69 ,5.57 ,371
14533702 ,471.73 ,2067.32 ,18.87 ,5.60 ,364
14549641 ,463.46 ,2067.49 ,19.03 ,5.62 ,358
14565820 ,455.23 ,2067.66 ,19.20 ,5.65 ,351
14582103 ,447.98 ,2067.81 ,19.35 ,5.67 ,346
14598633 ,442.22 ,2067.93 ,19.46 ,5.69 ,341
14615271 ,438.38 ,2068.01 ,19.54 ,5.70 ,338
14632167 ,436.46 ,2068.05 ,19.58 ,5.70 ,337
14649181 ,431.69 ,2068.15 ,19.68 ,5.72 ,333
14666458 ,427.39 ,2068.24 ,19.77 ,5.73 ,330
14683855 ,427.87 ,2068.23 ,19.76 ,5.73 ,330
14701519 ,415.52 ,2068.49 ,20.01 ,5.77 ,321
14719305 ,410.31 ,2068.60 ,20.12 ,5.78 ,316
14737369 ,406.55 ,2068.68 ,20.20 ,5.79 ,314
14755558 ,403.25 ,2068.75 ,20.26 ,5.80 ,311
14774035 ,402.78 ,2068.76 ,20.27 ,5.80 ,311
14792646 ,397.15 ,2068.88 ,20.39 ,5.82 ,306
14802029 ,395.74 ,2068.91 ,20.42 ,5.82 ,305
14811558 ,405.61 ,2068.70 ,20.21 ,5.79 ,313
14830608 ,401.84 ,2068.78 ,20.29 ,5.81 ,310
14849959 ,398.08 ,2068.86 ,20.37 ,5.82 ,307
14869450 ,414.57 ,2068.51 ,20.03 ,5.77 ,320
14889246 ,414.10 ,2068.52 ,20.04 ,5.77 ,319
14909184 ,412.21 ,2068.56 ,20.08 ,5.78 ,318
14929434 ,412.21 ,2068.56 ,20.08 ,5.78 ,318
14949828 ,421.20 ,2068.37 ,19.89 ,5.75 ,325
14970536 ,421.20 ,2068.37 ,19.89 ,5.75 ,325
14980788 ,421.68 ,2068.36 ,19.88 ,5.75 ,325
14991381 ,423.58 ,2068.32 ,19.84 ,5.74 ,327
15012542 ,424.06 ,2068.31 ,19.83 ,5.74 ,327
15033840 ,427.39 ,2068.24 ,19.77 ,5.73 ,330
15055454 ,432.65 ,2068.13 ,19.66 ,5.71 ,334
15077196 ,435.51 ,2068.07 ,19.60 ,5.71 ,336
15099254 ,443.66 ,2067.90 ,19.43 ,5.68 ,342
15121439 ,460.55 ,2067.55 ,19.09 ,5.63 ,355
15143924 ,463.95 ,2067.48 ,19.02 ,5.62 ,358
15166493 ,469.29 ,2067.37 ,18.92 ,5.61 ,362
15189327 ,474.17 ,2067.27 ,18.82 ,5.59 ,366
15212211 ,481.50 ,2067.12 ,18.67 ,5.57 ,371
15235319 ,488.87 ,2066.97 ,18.53 ,5.55 ,377
15258433 ,490.85 ,2066.93 ,18.49 ,5.54 ,379
15281725 ,494.78 ,2066.85 ,18.41 ,5.53 ,382
15304984 ,503.20 ,2066.68 ,18.24 ,5.50 ,388
15328393 ,511.15 ,2066.52 ,18.09 ,5.48 ,394
15351727 ,519.13 ,2066.36 ,17.93 ,5.46 ,401
15375157 ,527.16 ,2066.20 ,17.77 ,5.43 ,407
15398459 ,535.21 ,2066.04 ,17.62 ,5.41 ,413
15410085 ,548.88 ,2065.77 ,17.35 ,5.37 ,424
15421803 ,561.13 ,2065.53 ,17.12 ,5.33 ,433
15444937 ,570.36 ,2065.35 ,16.94 ,5.31 ,440
15456439 ,580.69 ,2065.15 ,16.75 ,5.27 ,448
15468010 ,590.55 ,2064.96 ,16.56 ,5.25 ,456
15490791 ,603.61 ,2064.71 ,16.32 ,5.21 ,466
15513439 ,616.76 ,2064.46 ,16.07 ,5.17 ,476
15535738 ,629.49 ,2064.22 ,15.84 ,5.13 ,486
15557852 ,642.31 ,2063.98 ,15.61 ,5.09 ,496
15579583 ,652.52 ,2063.79 ,15.42 ,5.06 ,504
15601107 ,667.15 ,2063.52 ,15.16 ,5.02 ,515
15622233 ,678.61 ,2063.31 ,14.95 ,4.98 ,524
15643129 ,694.02 ,2063.03 ,14.68 ,4.94 ,536
15663619 ,714.04 ,2062.67 ,14.33 ,4.88 ,551
15683862 ,732.04 ,2062.35 ,14.01 ,4.82 ,565
15703680 ,747.96 ,2062.07 ,13.74 ,4.78 ,577
15723230 ,763.46 ,2061.80 ,13.48 ,4.73 ,589
15732704 ,748.53 ,2062.06 ,13.73 ,4.78 ,578
15742352 ,764.62 ,2061.78 ,13.46 ,4.73 ,590
15761224 ,788.46 ,2061.37 ,13.06 ,4.66 ,609
15779697 ,800.24 ,2061.17 ,12.86 ,4.62 ,618
15797917 ,816.27 ,2060.90 ,12.60 ,4.57 ,630
15815742 ,830.66 ,2060.66 ,12.36 ,4.53 ,641
15833326 ,850.04 ,2060.34 ,12.05 ,4.47 ,656
15850529 ,859.85 ,2060.18 ,11.89 ,4.45 ,664
15867497 ,880.86 ,2059.84 ,11.56 ,4.38 ,680
15884097 ,893.39 ,2059.64 ,11.37 ,4.35 ,690
15900474 ,902.83 ,2059.49 ,11.22 ,4.32 ,697
15916497 ,914.26 ,2059.31 ,11.04 ,4.28 ,706
15932313 ,926.41 ,2059.12 ,10.86 ,4.25 ,715
15947802 ,928.34 ,2059.09 ,10.83 ,4.24 ,717
15963107 ,933.50 ,2059.01 ,10.75 ,4.23 ,721
15978112 ,943.87 ,2058.85 ,10.60 ,4.20 ,729
15992960 ,953.02 ,2058.71 ,10.46 ,4.17 ,736
16007537 ,966.84 ,2058.50 ,10.25 ,4.13 ,746
16021970 ,958.27 ,2058.63 ,10.38 ,4.15 ,740
16036152 ,960.23 ,2058.60 ,10.35 ,4.15 ,741
16043173 ,970.15 ,2058.45 ,10.21 ,4.12 ,749
16050219 ,967.50 ,2058.49 ,10.24 ,4.13 ,747
16064063 ,966.17 ,2058.51 ,10.26 ,4.13 ,746
16077811 ,955.64 ,2058.67 ,10.42 ,4.16 ,738
16091360 ,950.40 ,2058.75 ,10.50 ,4.18 ,734
16104842 ,947.13 ,2058.80 ,10.55 ,4.19 ,731
16118157 ,953.02 ,2058.71 ,10.46 ,4.17 ,736
16131425 ,953.02 ,2058.71 ,10.46 ,4.17 ,736
16144542 ,950.40 ,2058.75 ,10.50 ,4.18 ,734
16157625 ,949.09 ,2058.77 ,10.52 ,4.18 ,733
16170570 ,947.78 ,2058.79 ,10.54 ,4.18 ,732
16183492 ,938.69 ,2058.93 ,10.67 ,4.21 ,725
16196290 ,935.45 ,2058.98 ,10.72 ,4.22 ,722
16209081 ,925.14 ,2059.14 ,10.88 ,4.25 ,714
16221766 ,937.39 ,2058.95 ,10.69 ,4.21 ,724
16234455 ,927.05 ,2059.11 ,10.85 ,4.25 ,716
16247048 ,914.26 ,2059.31 ,11.04 ,4.28 ,706
16259652 ,902.83 ,2059.49 ,11.22 ,4.32 ,697
16272171 ,894.02 ,2059.63 ,11.36 ,4.34 ,690
16284722 ,890.25 ,2059.69 ,11.42 ,4.35 ,687
16297201 ,880.86 ,2059.84 ,11.56 ,4.38 ,680
16309723 ,872.18 ,2059.98 ,11.70 ,4.41 ,673
16315868 ,865.37 ,2060.09 ,11.81 ,4.43 ,668
16322185 ,854.33 ,2060.27 ,11.98 ,4.46 ,660
16334702 ,843.96 ,2060.44 ,12.15 ,4.49 ,652
16347175 ,831.86 ,2060.64 ,12.34 ,4.53 ,642
16359720 ,816.27 ,2060.90 ,12.60 ,4.57 ,630
16372238 ,803.18 ,2061.12 ,12.81 ,4.61 ,620
16384846 ,804.37 ,2061.10 ,12.79 ,4.61 ,621
16397439 ,784.37 ,2061.44 ,13.12 ,4.67 ,605
16410127 ,773.31 ,2061.63 ,13.31 ,4.70 ,597
16422810 ,766.35 ,2061.75 ,13.43 ,4.72 ,592
16435603 ,750.25 ,2062.03 ,13.70 ,4.77 ,579
16448400 ,739.42 ,2062.22 ,13.89 ,4.80 ,571
16461319 ,726.96 ,2062.44 ,14.10 ,4.84 ,561
16467690 ,719.64 ,2062.57 ,14.23 ,4.86 ,555
16474256 ,710.69 ,2062.73 ,14.38 ,4.89 ,549
16487332 ,699.56 ,2062.93 ,14.58 ,4.92 ,540
16500439 ,668.24 ,2063.50 ,15.14 ,5.01 ,516
16513699 ,662.80 ,2063.60 ,15.23 ,5.03 ,512
16527010 ,650.90 ,2063.82 ,15.45 ,5.07 ,502
