0, 2632539, 31837
0, 2664622, 32083
0, 2696608, 31986
0, 2728829, 32221
0, 2760943, 32114
0, 2793287, 32344
0, 2825512, 32225
0, 2857955, 32443
0, 2890269, 32314
0, 2922798, 32529
0, 2955198, 32400
0, 2987809, 32611
0, 3020277, 32468
0, 3052950, 32673
0, 3085478, 32528
0, 3118206, 32728
0, 3150785, 32579
0, 3183557, 32772
0, 3216172, 32615
0, 3248974, 32802
0, 3281614, 32640
0, 3314437, 32823
0, 3347094, 32657
0, 3379934, 32840
0, 3412608, 32674
0, 3445462, 32854
0, 3478148, 32686
0, 3511014, 32866
0, 3543712, 32698
0, 3576589, 32877
0, 3609298, 32709
0, 3642184, 32886
0, 3674900, 32716
0, 3707792, 32892
0, 3740514, 32722
0, 3773413, 32899
0, 3806140, 32727
0, 3839044, 32904
0, 3871781, 32737
0, 3904695, 32914
0, 3937439, 32744
0, 3970360, 32921
0, 4003108, 32748
0, 4036028, 32920
0, 4068779, 32751
0, 4101707, 32928
0, 4134469, 32762
0, 4167411, 32942
0, 4200183, 32772
0, 4233132, 32949
0, 4265914, 32782
0, 4298873, 32959
0, 4331664, 32791
0, 4364634, 32970
0, 4380813, 16179
0, 4397437, 16624
0, 4430416, 32979
0, 4463225, 32809
0, 4496210, 32985
0, 4529023, 32813
0, 4562009, 32986
0, 4594817, 32808
0, 4627797, 32980
0, 4660601, 32804
0, 4693578, 32977
0, 4726379, 32801
0, 4759353, 32974
0, 4792153, 32800
0, 4825130, 32977
0, 4857935, 32805
0, 4890914, 32979
0, 4923719, 32805
0, 4956701, 32982
0, 4989511, 32810
0, 5022499, 32988
0, 5055319, 32820
0, 5088315, 32996
0, 5121136, 32821
0, 5154129, 32993
0, 5186948, 32819
0, 5219938, 32990
0, 5252753, 32815
0, 5285744, 32991
0, 5318561, 32817
0, 5351552, 32991
0, 5384372, 32820
0, 5417364, 32992
0, 5450177, 32813
0, 5483163, 32986
1024, 5515741, 32578
1024, 5543963, 28222
1024, 5567594, 23631
1024, 5588601, 21007
1024, 5607625, 19024
1024, 5625354, 17729
1024, 5641921, 16567
1024, 5657705, 15784
1024, 5672698, 14993
1024, 5687171, 14473
1024, 5701063, 13892
1024, 5714583, 13520
1024, 5727655, 13072
1024, 5740451, 12796
1024, 5752881, 12430
1024, 5765105, 12224
1024, 5777021, 11916
1024, 5788779, 11758
1024, 5794474, 5695
1024, 5800277, 5803
1024, 5811649, 11372
1024, 5822796, 11147
1024, 5833845, 11049
1024, 5844694, 10849
1024, 5855467, 10773
1024, 5866062, 10595
1024, 5876595, 10533
1024, 5886968, 10373
1024, 5897294, 10326
1024, 5907475, 10181
1024, 5917621, 10146
1024, 5927635, 10014
1024, 5937620, 9985
1024, 5947484, 9864
1024, 5957331, 9847
1024, 5967061, 9730
1024, 5976781, 9720
1024, 5986392, 9611
1024, 5995999, 9607
0, 6005505, 9506
0, 6015125, 9620
0, 6024787, 9662
0, 6034597, 9810
0, 6044451, 9854
0, 6054453, 10002
0, 6064501, 10048
0, 6074705, 10204
0, 6084950, 10245
0, 6095354, 10404
0, 6105805, 10451
0, 6116415, 10610
0, 6127073, 10658
0, 6137893, 10820
0, 6148763, 10870
0, 6159800, 11037
0, 6170888, 11088
0, 6182147, 11259
0, 6193458, 11311
0, 6204949, 11491
0, 6216494, 11545
0, 6228220, 11726
0, 6240002, 11782
0, 6251970, 11968
0, 6263994, 12024
0, 6276206, 12212
0, 6288480, 12274
0, 6300948, 12468
0, 6313477, 12529
0, 6326209, 12732
0, 6339004, 12795
0, 6352003, 12999
0, 6365070, 13067
0, 6378345, 13275
0, 6391689, 13344
0, 6405249, 13560
0, 6418881, 13632
0, 6432733, 13852
0, 6446663, 13930
0, 6460818, 14155
0, 6475052, 14234
0, 6489521, 14469
1024, 6504067, 14546
1024, 6518755, 14688
1024, 6532987, 14232
1024, 6546826, 13839
1024, 6560174, 13348
1024, 6573221, 13047
1024, 6585874, 12653
1024, 6598299, 12425
1024, 6610397, 12098
1024, 6622323, 11926
1024, 6633973, 11650
1024, 6645487, 11514
1024, 6656762, 11275
1024, 6662332, 5570
1024, 6667933, 5601
1024, 6678894, 10961
1024, 6689771, 10877
1024, 6700462, 10691
1024, 6711086, 10624
1024, 6721543, 10457
1024, 6731948, 10405
1024, 6742201, 10253
1024, 6752414, 10213
1024, 6762487, 10073
1024, 6772533, 10046
1024, 6782449, 9916
1024, 6792346, 9897
1024, 6802123, 9777
1024, 6811888, 9765
1024, 6821540, 9652
1024, 6831186, 9646
1024, 6840729, 9543
1024, 6850268, 9539
1024, 6859708, 9440
1024, 6869149, 9441
1024, 6878498, 9349
1024, 6887852, 9354
1024, 6897117, 9265
1024, 6906391, 9274
1024, 6915577, 9186
1024, 6924776, 9199
1024, 6933894, 9118
1024, 6943028, 9134
1024, 6952083, 9055
1024, 6961155, 9072
1024, 6970151, 8996
1024, 6979167, 9016
1024, 6988109, 8942
1024, 6997074, 8965
0, 7005971, 8897
0, 7014982, 9011
0, 7024029, 9047
0, 7033211, 9182
0, 7042434, 9223
0, 7051796, 9362
0, 7061196, 9400
0, 7070739, 9543
0, 7080320, 9581
0, 7090047, 9727
0, 7099814, 9767
0, 7109730, 9916
0, 7119691, 9961
0, 7129801, 10110
0, 7139957, 10156
0, 7150266, 10309
0, 7160620, 10354
0, 7171133, 10513
0, 7181690, 10557
0, 7192410, 10720
0, 7203177, 10767
0, 7214110, 10933
0, 7225093, 10983
0, 7236248, 11155
0, 7247454, 11206
0, 7258832, 11378
0, 7270264, 11432
0, 7281876, 11612
0, 7293542, 11666
0, 7305392, 11850
0, 7317299, 11907
0, 7329397, 12098
0, 7341551, 12154
0, 7353901, 12350
0, 7366311, 12410
0, 7378919, 12608
0, 7391588, 12669
0, 7404460, 12872
0, 7417398, 12938
0, 7430542, 13144
0, 7443753, 13211
0, 7457176, 13423
0, 7470669, 13493
0, 7484379, 13710
0, 7498160, 13781
1024, 7512154, 13994
1024, 7525934, 13780
1024, 7539401, 13467
1024, 7552434, 13033
1024, 7565199, 12765
